Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
2500,9,A,20140626,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2500,9,B,20140626,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2500,12,B,20140702,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2550,4,A,20130524,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2550,8,A,20140522,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2550,11,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,3,B,20130506,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,4,A,20130516,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,4,B,20130516,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,6,A,20140523,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,9,A,20140626,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2600,11,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,12,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2600,12,B,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,2,A,20120522,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2650,2,B,20120522,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2650,3,A,20130515,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,4,A,20130518,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,7,A,20140616,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,7,B,20140616,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,8,A,20140522,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,8,B,20140522,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2650,11,B,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,1,A,20120512,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,5,A,20130507,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2700,5,B,20130507,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,6,A,20140523,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,6,B,20140523,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,7,A,20140616,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,8,B,20140619,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,11,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2700,12,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,1,A,20120515,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,1,B,20120515,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,3
2750,3,A,20130515,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,5,A,20130509,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,7,A,20140616,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2750,7,B,20140616,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,8,A,20140619,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,10,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2750,12,B,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2800,4,B,20130516,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2800,5,B,20130507,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2800,6,B,20140523,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2800,7,A,20140616,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2800,8,B,20140522,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2800,9,A,20140626,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
2800,10,A,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2800,10,B,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,1
2800,12,B,20140703,Chestnut-headed Tesia,Scotocercidae Cettia castaneocoronata,2
1350,1,B,20120516,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1550,2,A,20120526,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1550,2,B,20120526,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1650,9,B,20140701,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1700,9,B,20140701,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
1750,3,A,20130515,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,4,B,20130522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,5,A,20130509,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,6,A,20140614,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,6,B,20140614,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,7,A,20140613,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,10,A,20140627,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1750,11,B,20140612,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
1800,4,B,20140509,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1950,2,A,20120522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1950,12,A,20140629,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2050,4,A,20140505,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2050,4,B,20140505,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2050,5,A,20130520,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2050,10,A,20140624,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2050,10,B,20140624,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2100,5,A,20130507,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2100,7,A,20140610,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2100,7,B,20140610,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2100,10,A,20140624,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2150,1,A,20120515,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2150,2,A,20120522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2150,5,A,20130520,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2150,9,A,20140701,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2150,10,B,20140624,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2200,5,B,20130507,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2200,6,B,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2200,7,A,20140610,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2200,7,B,20140610,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,4
2200,8,A,20140515,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2200,8,B,20140515,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2200,10,A,20140624,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2250,2,A,20120522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2250,2,B,20120522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2250,6,A,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2250,7,A,20140615,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2250,7,B,20140615,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2250,9,A,20140701,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2250,12,A,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2250,12,B,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,3,A,20130506,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2300,3,B,20130506,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,4,A,20130516,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2300,4,B,20130516,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,5,A,20130507,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,5,B,20130507,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,6,A,20140607,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,6,B,20140607,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,7,A,20140615,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,7,B,20140615,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2300,8,A,20140522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,8,B,20140522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2300,9,A,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,9,B,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,11,A,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2300,12,A,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2350,3,A,20130512,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2350,3,B,20130512,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2350,5,A,20130520,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2350,5,B,20130520,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2350,6,A,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2350,6,B,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2350,7,A,20140615,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2350,7,B,20140615,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2350,9,A,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2350,9,B,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2350,10,A,20140619,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2350,11,A,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2350,11,B,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2350,12,A,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2350,12,B,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2400,1,A,20120512,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2400,3,A,20130506,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2400,4,B,20130515,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2400,5,A,20130507,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2400,5,B,20130507,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2400,11,A,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2450,6,A,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2450,9,A,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2450,10,A,20140619,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2450,10,B,20140619,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2500,6,A,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2500,6,B,20140523,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2500,7,A,20140616,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2500,7,B,20140616,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,3
2500,8,B,20140522,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
2500,9,A,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2500,9,B,20140626,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,2
2500,12,B,20140702,Yellow-browed Tesia,Scotocercidae Tesia cyaniventer,1
1250,5,A,20140527,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1250,5,B,20140527,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1250,6,A,20140510,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1250,7,A,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1250,8,B,20140517,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1250,9,A,20140519,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1250,11,B,20140531,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1250,12,A,20140629,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1250,12,B,20140629,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1300,7,A,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1300,7,B,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1300,9,A,20140512,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1300,12,A,20140629,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1400,7,A,20140614,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1450,4,A,20140506,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1550,4,A,20140522,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1550,9,A,20140512,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1550,11,A,20140531,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,1,A,20120514,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,1,B,20120514,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,2,A,20120523,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,4,B,20130528,Slaty-bellied Tesia,Scotocercidae Tesia olivea,3
1600,5,A,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,5,B,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,7,B,20140614,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1600,9,A,20140512,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1600,9,B,20140512,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,11,B,20140531,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1600,12,A,20140629,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1650,7,B,20140613,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1650,9,B,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1650,11,A,20140628,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1650,11,B,20140628,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1700,6,A,20140614,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,2,B,20120522,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,7,A,20140613,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,8,A,20140515,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,8,B,20140515,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,9,A,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,10,A,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1750,10,B,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1750,11,A,20140612,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1750,11,B,20140612,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1800,4,A,20140509,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1800,6,B,20140614,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1800,9,A,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1800,9,B,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
1800,10,A,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1800,10,B,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1850,10,A,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1850,10,B,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1850,11,A,20140612,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1850,12,B,20140629,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1900,7,A,20140613,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1950,3,A,20130515,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1950,7,B,20140702,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1950,9,A,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1950,10,B,20140627,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1950,11,A,20140702,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
1950,12,B,20140629,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2000,5,B,20130507,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2000,6,B,20140523,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2000,7,B,20140610,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2000,8,A,20140515,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2000,10,A,20140624,Slaty-bellied Tesia,Scotocercidae Tesia olivea,2
2000,12,B,20140702,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2050,9,B,20140701,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2100,11,A,20140702,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,2,A,20120522,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,2,B,20120522,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,3,A,20130512,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,3,B,20130512,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,6,A,20140523,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,6,B,20140523,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2150,10,A,20140624,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2300,6,A,20140607,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2350,10,A,20140619,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2400,10,A,20140619,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2400,10,B,20140619,Slaty-bellied Tesia,Scotocercidae Tesia olivea,1
2050,3,B,20130515,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2050,5,B,20130520,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2150,3,A,20130512,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2150,5,A,20130520,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2150,5,B,20130520,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2150,8,A,20140515,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2150,9,A,20140701,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2150,10,A,20140624,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2200,1,A,20120512,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2200,1,B,20120512,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2200,2,A,20120520,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2200,4,A,20130516,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2200,11,A,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2200,11,B,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2200,12,A,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2200,12,B,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2250,1,A,20120515,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2250,1,B,20120515,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2250,2,B,20120522,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2250,6,A,20140523,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2250,7,A,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2250,7,B,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,4
2250,8,A,20140619,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,3
2250,8,B,20140619,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,2,A,20120520,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2300,3,A,20130506,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,5,A,20130507,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,5,B,20130507,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,6,A,20140607,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,7,A,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2300,7,B,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,4
2300,8,A,20140522,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,8,B,20140522,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,9,A,20140626,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2300,9,B,20140626,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2300,11,B,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2300,12,A,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2350,1,B,20120515,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2350,2,A,20120522,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2350,2,B,20120522,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2350,7,A,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2350,10,B,20140619,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2350,12,B,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2400,5,A,20130507,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,3
2400,7,A,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,3
2400,7,B,20140615,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2400,9,B,20140626,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2400,11,A,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
2400,12,A,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2400,12,B,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2450,7,A,20140616,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,2
2450,12,A,20140702,Broad-billed Warbler,Scotocercidae Tickellia hodgsoni,1
