Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
1700,1,A,20120119,Red-headed Laughingthrush,Leiotrichidae Trochalopteron erythrocephalum,12
2550,10,A,20130213,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,3
2550,4,A,20120213,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,4
2550,9,A,20130216,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,4
2650,10,B,20130311,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,4
2600,11,A,20130210,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,5
2550,5,A,20120209,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,6
2550,6,A,20120215,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,6
2750,3,A,20120201,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,7
2750,3,B,20120201,Bhutan Laughingthrush,Leiotrichidae Trochalopteron imbricatum,7
2050,2,A,20120123,Blue-winged Laughingthrush,Leiotrichidae Trochalopteron squamatum,3
1400,10,A,20130208,Blue-winged Laughingthrush,Leiotrichidae Trochalopteron squamatum,5
2000,4,A,20120204,Blue-winged Laughingthrush,Leiotrichidae Trochalopteron squamatum,5
500,8,A,20130228,Blue-winged Laughingthrush,Leiotrichidae Trochalopteron squamatum,6
2050,4,B,20120213,Blue-winged Laughingthrush,Leiotrichidae Trochalopteron squamatum,8
2100,5,B,20120210,Blue-winged Laughingthrush,Leiotrichidae Trochalopteron squamatum,10
2250,6,A,20120215,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,0
2350,7,A,20130116,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,4
2350,7,B,20130116,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,4
2000,2,A,20120122,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,5
2150,3,B,20120201,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,7
2350,12,B,20130225,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,7
2100,2,A,20120122,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,8
2150,11,B,20130212,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,10
2250,10,A,20130213,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,10
2250,10,B,20130213,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,10
1550,11,A,20130228,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,11
1550,11,B,20130228,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,11
2150,2,A,20120123,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,15
2250,6,B,20120215,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,15
2100,4,B,20120204,Scaly Laughingthrush,Leiotrichidae Trochalopteron subunicolor,20
550,7,B,20130312,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
550,8,A,20130227,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
550,8,B,20130227,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
550,12,B,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
600,9,A,20130227,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
650,10,A,20130215,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
650,11,B,20130228,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
650,12,A,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
700,12,A,20130312,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
750,7,A,20130117,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
800,11,A,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
800,11,B,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
850,11,A,20130228,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
900,11,A,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
950,11,B,20130228,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
1300,5,B,20120217,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
1500,11,A,20130219,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
1500,11,B,20130219,Blue-throated Barbet,Megalaimidae Megalaima asiatica,1
550,7,A,20130312,Blue-throated Barbet,Megalaimidae Megalaima asiatica,2
600,11,B,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,2
650,5,A,20120216,Blue-throated Barbet,Megalaimidae Megalaima asiatica,2
800,6,A,20120220,Blue-throated Barbet,Megalaimidae Megalaima asiatica,2
950,10,B,20130303,Blue-throated Barbet,Megalaimidae Megalaima asiatica,2
500,11,A,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,3
500,12,A,20130312,Blue-throated Barbet,Megalaimidae Megalaima asiatica,3
600,7,A,20130117,Blue-throated Barbet,Megalaimidae Megalaima asiatica,3
700,9,A,20130227,Blue-throated Barbet,Megalaimidae Megalaima asiatica,3
700,11,A,20130313,Blue-throated Barbet,Megalaimidae Megalaima asiatica,3
800,9,A,20130227,Blue-throated Barbet,Megalaimidae Megalaima asiatica,3
650,3,B,20120202,Blue-throated Barbet,Megalaimidae Megalaima asiatica,4
800,6,B,20120220,Blue-throated Barbet,Megalaimidae Megalaima asiatica,4
500,12,A,20130312,Blue-eared Barbet,Megalaimidae Megalaima australis,1
1300,1,A,20120120,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1400,8,B,20130120,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1400,12,B,20130312,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1450,2,A,20120125,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1450,9,A,20130312,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1500,9,A,20130227,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1600,8,B,20130304,Golden-throated Barbet,Megalaimidae Megalaima franklinii,1
1000,12,A,20130312,Golden-throated Barbet,Megalaimidae Megalaima franklinii,2
2200,9,A,20130122,Golden-throated Barbet,Megalaimidae Megalaima franklinii,4
2300,4,B,20120204,Great Barbet,Megalaimidae Psilopogon virens,0
550,6,B,20120218,Great Barbet,Megalaimidae Psilopogon virens,1
550,11,A,20130228,Great Barbet,Megalaimidae Psilopogon virens,1
700,10,A,20130209,Great Barbet,Megalaimidae Psilopogon virens,1
1000,12,A,20130312,Great Barbet,Megalaimidae Psilopogon virens,1
1050,10,B,20130215,Great Barbet,Megalaimidae Psilopogon virens,1
1350,9,B,20130312,Great Barbet,Megalaimidae Psilopogon virens,1
1350,10,A,20130215,Great Barbet,Megalaimidae Psilopogon virens,1
1350,12,A,20130313,Great Barbet,Megalaimidae Psilopogon virens,1
1400,12,A,20130312,Great Barbet,Megalaimidae Psilopogon virens,1
1450,9,A,20130312,Great Barbet,Megalaimidae Psilopogon virens,1
1550,8,A,20130121,Great Barbet,Megalaimidae Psilopogon virens,1
1600,8,B,20130304,Great Barbet,Megalaimidae Psilopogon virens,1
1700,12,A,20130226,Great Barbet,Megalaimidae Psilopogon virens,1
1750,9,A,20130214,Great Barbet,Megalaimidae Psilopogon virens,1
1750,10,A,20130214,Great Barbet,Megalaimidae Psilopogon virens,1
1750,10,B,20130214,Great Barbet,Megalaimidae Psilopogon virens,1
1850,10,B,20130214,Great Barbet,Megalaimidae Psilopogon virens,1
1850,11,A,20130212,Great Barbet,Megalaimidae Psilopogon virens,1
2200,1,B,20120113,Great Barbet,Megalaimidae Psilopogon virens,1
2200,11,A,20130210,Great Barbet,Megalaimidae Psilopogon virens,1
2300,7,A,20130114,Great Barbet,Megalaimidae Psilopogon virens,1
2350,7,B,20130116,Great Barbet,Megalaimidae Psilopogon virens,1
2350,11,A,20130212,Great Barbet,Megalaimidae Psilopogon virens,1
500,8,B,20130228,Great Barbet,Megalaimidae Psilopogon virens,2
550,10,B,20130215,Great Barbet,Megalaimidae Psilopogon virens,2
800,6,A,20120220,Great Barbet,Megalaimidae Psilopogon virens,2
800,6,B,20120220,Great Barbet,Megalaimidae Psilopogon virens,2
1300,12,B,20130312,Great Barbet,Megalaimidae Psilopogon virens,2
1350,3,B,20120202,Great Barbet,Megalaimidae Psilopogon virens,2
1350,7,B,20130117,Great Barbet,Megalaimidae Psilopogon virens,2
1350,8,A,20130121,Great Barbet,Megalaimidae Psilopogon virens,2
1350,9,A,20130312,Great Barbet,Megalaimidae Psilopogon virens,2
1350,11,B,20130228,Great Barbet,Megalaimidae Psilopogon virens,2
1400,5,A,20120217,Great Barbet,Megalaimidae Psilopogon virens,2
1400,8,B,20130120,Great Barbet,Megalaimidae Psilopogon virens,2
1550,12,B,20130313,Great Barbet,Megalaimidae Psilopogon virens,2
1600,8,A,20130304,Great Barbet,Megalaimidae Psilopogon virens,2
1700,10,A,20130207,Great Barbet,Megalaimidae Psilopogon virens,2
1700,12,B,20130226,Great Barbet,Megalaimidae Psilopogon virens,2
1800,12,A,20130226,Great Barbet,Megalaimidae Psilopogon virens,2
1800,12,B,20130226,Great Barbet,Megalaimidae Psilopogon virens,2
1850,7,A,20130216,Great Barbet,Megalaimidae Psilopogon virens,2
2400,8,A,20130118,Great Barbet,Megalaimidae Psilopogon virens,2
500,7,B,20130215,Great Barbet,Megalaimidae Psilopogon virens,3
1400,4,B,20120203,Great Barbet,Megalaimidae Psilopogon virens,3
1450,11,A,20130228,Great Barbet,Megalaimidae Psilopogon virens,3
1450,12,A,20130313,Great Barbet,Megalaimidae Psilopogon virens,3
1450,12,B,20130313,Great Barbet,Megalaimidae Psilopogon virens,3
1850,8,A,20130119,Great Barbet,Megalaimidae Psilopogon virens,3
1850,8,B,20130119,Great Barbet,Megalaimidae Psilopogon virens,3
1350,3,A,20120202,Great Barbet,Megalaimidae Psilopogon virens,5
2400,9,B,20130122,Great Barbet,Megalaimidae Psilopogon virens,5
2550,2,B,20120123,Great Barbet,Megalaimidae Psilopogon virens,6
1400,3,A,20120130,Great Barbet,Megalaimidae Psilopogon virens,8
2400,9,A,20130122,Great Barbet,Megalaimidae Psilopogon virens,9
2600,2,B,20120122,Great Barbet,Megalaimidae Psilopogon virens,25
500,12,A,20130312,Blue-bearded Bee-eater,Meropidae Nyctyornis athertoni,1
550,7,A,20130312,Blue-bearded Bee-eater,Meropidae Nyctyornis athertoni,2
2450,9,B,20130216,Olive-backed Pipit,Motacillidae Anthus hodgsoni,3
1500,2,A,20120124,Olive-backed Pipit,Motacillidae Anthus hodgsoni,4
1600,1,A,20120128,Olive-backed Pipit,Motacillidae Anthus hodgsoni,4
1650,1,B,20120118,Olive-backed Pipit,Motacillidae Anthus hodgsoni,4
1950,3,B,20120201,Olive-backed Pipit,Motacillidae Anthus hodgsoni,4
1550,1,B,20120126,Olive-backed Pipit,Motacillidae Anthus hodgsoni,5
1550,4,A,20120212,Olive-backed Pipit,Motacillidae Anthus hodgsoni,5
2000,1,B,20120113,Olive-backed Pipit,Motacillidae Anthus hodgsoni,5
2000,5,A,20120210,Olive-backed Pipit,Motacillidae Anthus hodgsoni,5
1650,1,A,20120118,Olive-backed Pipit,Motacillidae Anthus hodgsoni,6
2000,4,A,20120204,Olive-backed Pipit,Motacillidae Anthus hodgsoni,6
2000,1,A,20120113,Olive-backed Pipit,Motacillidae Anthus hodgsoni,7
1700,9,A,20130122,Olive-backed Pipit,Motacillidae Anthus hodgsoni,8
1700,9,B,20130122,Olive-backed Pipit,Motacillidae Anthus hodgsoni,8
1900,3,A,20120121,Olive-backed Pipit,Motacillidae Anthus hodgsoni,8
1950,5,A,20120211,Olive-backed Pipit,Motacillidae Anthus hodgsoni,9
2000,3,A,20120131,Olive-backed Pipit,Motacillidae Anthus hodgsoni,9
1950,7,A,20130116,Olive-backed Pipit,Motacillidae Anthus hodgsoni,10
2000,11,B,20130210,Olive-backed Pipit,Motacillidae Anthus hodgsoni,10
1950,2,A,20120123,Olive-backed Pipit,Motacillidae Anthus hodgsoni,12
1100,5,A,20120217,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1100,12,A,20130312,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1100,12,B,20130312,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1150,3,B,20120202,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1150,5,A,20120216,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1150,6,B,20120218,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1150,7,B,20130117,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1200,8,A,20130128,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1200,8,B,20130128,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1200,11,A,20130219,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1200,11,B,20130219,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1250,8,A,20130121,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1350,10,A,20130215,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1500,9,B,20130227,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1500,10,A,20130208,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1600,11,A,20130219,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1650,12,B,20130220,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1700,12,A,20130226,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1800,12,A,20130226,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1800,12,B,20130226,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1900,12,A,20130226,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,1
1100,2,B,20120124,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1100,3,A,20120130,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1150,1,B,20120126,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1150,6,A,20120218,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1400,9,A,20130227,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1450,10,A,20130215,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1500,11,A,20130219,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1550,10,A,20130215,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,2
1200,6,A,20120220,White-gorgeted Flycatcher,Muscicapidae Anthipes monileger,3
1200,2,A,20120124,White-browed Shortwing,Muscicapidae Brachypteryx montana,1
1250,4,B,20120212,White-browed Shortwing,Muscicapidae Brachypteryx montana,1
1250,7,B,20130117,White-browed Shortwing,Muscicapidae Brachypteryx montana,1
1950,3,A,20120201,Blue-fronted Blue-Robin,Muscicapidae Cinclidium frontale,1
600,8,A,20130128,Pale-blue Flycatcher,Muscicapidae Cyornis unicolor,1
750,11,A,20130228,Pale-blue Flycatcher,Muscicapidae Cyornis unicolor,1
750,12,A,20130313,Pale-blue Flycatcher,Muscicapidae Cyornis unicolor,1
